index,category,f1_PC1,f1_PC2,f2_PC1,f2_PC2,f3_PC1,f3_PC2,f4_PC1,f4_PC2,f5_PC1,f5_PC2,f6_PC1,f6_PC2,f7_PC1,f7_PC2,f8_PC1,f8_PC2,f9_PC1,f9_PC2,f10_PC1,f10_PC2,f11_PC1,f11_PC2,f12_PC1,f12_PC2,f13_PC1,f13_PC2,m1_PC1,m1_PC2,m2_PC1,m2_PC2,m3_PC1,m3_PC2,m4_PC1,m4_PC2,m5_PC1,m5_PC2,m6_PC1,m6_PC2,m7_PC1,m7_PC2,m8_PC1,m8_PC2,m9_PC1,m9_PC2,m10_PC1,m10_PC2,m11_PC1,m11_PC2,m12_PC1,m12_PC2,m13_PC1,m13_PC2
10,"Non-estrus, Day",-0.6785953168773053,-0.38053423649572177,-0.564875534924807,0.4435013672217924,-1.6362731781173234,0.09995638505088615,-1.3364356893335092,0.26549442271807794,1.6201440437472634,0.08142245863148857,0.9659707385056243,-0.2598974674440113,-0.19513519617072617,0.33099840633926714,0.1885755808943839,-0.03831317560300288,-0.6375942348507734,0.6730930105978943,-0.9732031278369906,0.5539112801100573,-0.19207219363892578,0.05079401526843026,0.06237296469865502,0.18557376729749828,-1.0746981333713046,-0.5216582511501696,0.31153456994604833,0.2970565768182816,-0.9054895279994905,0.09359291469207877,-0.16215525119941207,-0.12451251241195935,-0.7497254836919194,-0.023205067085866612,-0.3740426368892373,0.2410210026820563,-0.40129503396558003,-0.34712852104176595,0.44565254486299427,0.14308203830843785,-1.4655149007966448,-0.04936142998302379,-0.7585704078164361,0.6479054008352039,1.174818498084864,-0.31524190844616484,0.38057143500554313,-0.3832718052464589,-0.9933739687362358,0.19519079014422944,-1.3368952231633648,-0.15291996179626924
11,"Non-estrus, Day",-1.2120153164990386,0.05356213690035706,-0.34348942360017,0.15920356806230548,-0.794936417817184,-0.006295651450158928,-0.30925523390771836,0.06792837617276584,-0.09828404793058246,-0.3925717389356008,-1.2444872236277484,-0.009153927101740032,0.14133630811458003,-0.15652100670493704,-0.8083584894152576,-0.0432524533833124,-0.3607010290110533,0.1329852203352696,-0.5421172360043767,0.43531648813689383,-0.7533593607685258,-0.015495832167096449,-0.27253666279671573,0.08679522756831086,-0.9289078922780122,-0.6857530304508408,-1.2442069460314307,0.242834901561586,-0.9198667598080169,-0.03939147063042361,-1.5870262732499585,0.26445079455653303,0.2551292417562286,0.31774541160162145,-1.2673970224236792,-0.20707942622243689,-0.19700094877771973,-0.32459088125985414,-0.04269623767059496,0.1314058866369453,0.21246106057510758,0.3262793228994961,-0.14955732444551814,-0.09468145905119703,-0.3498428267502665,-0.008435517931890043,-1.0429881705494848,0.4725250346297789,0.5522779226245472,0.3376012256610453,-1.9611719130921565,0.002686832977186781
12,"Non-estrus, Night",-1.6167739278658895,-0.20891465490505096,-0.7450362987426488,0.37979478195942284,-1.3707789349715989,0.16932658528569,-1.2047459829409388,0.06963564602535338,-0.7767919909500409,-0.32622879902177665,-1.459531396643185,0.018648894979090086,-0.7632506195632452,0.30956926463651924,-1.7266541857033002,-0.13301284921688736,-1.6426313593815902,-0.06088303578681753,-1.338410970239703,0.32577746213246317,-0.21571666223231645,0.8545858946843633,-1.0903377673712966,-0.44516298128932913,-1.4667844693524195,-0.2626958294045347,-0.11100146103665699,0.11571790771658491,0.19549867630048706,0.121699583720191,-0.6893616485973624,0.19579006521759118,-1.3267069083038223,-0.012301815176879727,1.8237482526263753,1.2200510428773153,-1.4767929893725489,0.08701778721615668,0.11370897056150074,0.15523335677363825,-1.4547806827809766,-0.031554317092444994,-1.2767886199453398,0.3875582305119729,-0.6508435122877525,0.4112853449824591,-0.8276025799514435,0.12365209276251767,-0.9928275958646755,0.3064873559748539,-1.2419730193604381,0.4679936973181747
13,"Non-estrus, Night",-0.031890679143140546,-0.5489011651063945,-1.2226655950221292,0.16235139812820523,1.436725902163821,-0.6401088215781819,-0.9028780180489907,-0.22520427783373573,-1.066222492150279,-0.2675409791748716,-1.7087899662160595,-0.38582058015531123,-1.0736326771058404,0.10852446343187824,-1.4302685091199856,-0.11757317463724536,-1.1943261763746644,-0.007716185006960355,-1.7551117128499152,-0.012001872475408374,-1.266536390318583,0.2870475734000027,-0.6883011737694982,-0.04525689374255874,-0.8974408895994141,0.3111622043396405,-1.6691004386159596,0.040585127636449544,-0.9989788020546553,0.032606562513337545,-0.8009657638695126,0.13659438296280776,-1.5966184369245737,-0.2661647678581245,-0.31898479292334164,0.003489915202208231,-1.576109204534584,0.06288133790349291,-1.5151142499567452,0.035367445417571766,-1.5758638483063292,-0.09666935795546759,-0.6293409804199359,1.0068475378861825,-1.5315352219522103,0.2271446440351718,-1.4237342247279896,-0.0930001873230775,-1.4091516596882019,-0.08184490083704105,1.4317741375932136,0.3199315661295858
14,"Non-estrus, Night",-1.0544687857009498,0.12573957596158034,0.6152995016807328,0.3206485680985317,0.041094853109303095,-0.28713919331112414,-1.3634202159848916,0.09324926443756476,-0.6694285934351616,-0.10491149140123704,-1.5026677533564838,-0.06461000875011341,-1.3086689371751248,0.12385467439732993,-1.1332123574600657,-0.07592247934430045,-1.0921706040104533,0.02190191574068744,-1.335666231054863,-0.17408255490813074,0.8076713111272403,-0.23674840899229804,-1.3170287793091142,-0.4147729292531537,-1.5743053393829447,-0.14352661687840476,-0.0818368660235021,-0.10956746145242323,-2.132583382825398,0.42635419658484547,-0.5229544675524371,0.10159092865559738,-0.4740104935252994,0.20689818093689138,1.1581174960507037,0.11445779402231895,-0.16998182878476378,-0.035450738573703046,-1.8306594713395516,-0.257912812315625,-0.33404180741655215,-0.10305950390339594,0.04832279251145859,-0.397723250889148,-0.756122887349251,0.03243940656043175,-0.5229320376823399,0.0004782532722162362,-0.4604412102486702,-0.11528176697954,-0.8849939169003577,0.2231171922583614
15,"Non-estrus, Night",-1.3344906240406031,-0.3656723942979312,-1.258783861625593,0.224851985436583,0.8342629246159279,-0.14747060111486066,-1.5595876382204934,-0.014622479748957421,-1.3166484248259855,-0.20897894398470987,-1.5047896010063821,-0.12480396392303225,-1.2214866209554267,0.03514662172553636,-1.1643054269909177,0.18823315868507068,-1.4463339686939374,0.09055565534848692,-0.45642328413322125,0.17347932757668846,-1.5441678146387836,-0.18828988097552332,-1.8139945254692043,0.07610596543711752,-1.3666145838235253,-0.34955332350988083,-1.6058450577941448,-0.15591049664436013,-2.20761175902628,0.4414216389186196,-1.7094323265007885,0.12301976219665255,-1.6642851570534778,-0.33636547366168756,-1.5620070395796737,0.0532477391218453,-1.7138093143098814,0.3039605081738634,-1.2292463664205857,-0.1038230679933618,-1.899807174641251,0.266688187249986,-1.287543654169391,-0.2278599362219315,-1.43601261924516,-0.10800782489363106,-0.866103751149102,-0.10582888942339704,-1.4126063506799698,-0.06582703042941287,-0.34744362011325314,0.28794952728474277
16,"Non-estrus, Night",-1.446219669856998,-0.003806240716951708,-1.370872291798742,0.16207298221935498,1.038545857883589,-0.44372334629688615,-1.1547159981544828,-0.09395294511338295,-1.2893449418343874,-0.12957160758828035,-1.5810298788401953,-0.060615327201178036,-1.4986471362150848,-0.05661593713498237,-1.354443683580083,0.08697600091161303,-1.3620367708675896,0.14335631944659027,-1.083544389890516,0.49756887616339673,-0.8382699069493149,-0.6100485891571678,-0.8769970806532575,-0.09546990704917008,-1.5316876009680982,0.12836089208806908,-1.3971430243071508,-0.028049337194407564,-1.1224770862031392,0.41119288735070597,-0.4314286013793359,0.1794762437693737,-1.6367796339929899,-0.4338699105510441,0.9031378314454432,-0.014309301974490606,-1.697558284049128,0.3951032592041083,-1.8679967886108026,-0.28209356015756154,0.6087095594022086,0.22404249162955128,-1.5028497336494024,-0.17195681656149425,-1.585815525106688,-0.016105333408506707,-0.22127427446460982,0.5476814877605614,-1.5722459996626486,-0.1378401531148104,-1.6266720535891352,-0.06438755320953342
17,"Non-estrus, Night",-1.6365514095912852,-0.1595838242720311,-1.12926607958095,0.036481334127098655,-1.640239431197513,-0.04026446626215368,-1.4470846381506446,-0.13140341783881504,-1.304142822178714,-0.12770837201826044,-1.7297054096405988,-0.2884800955329726,-0.9770449946893918,-0.05000811894023294,-1.7903100051828869,-0.18951731591819856,-1.5469611914163985,0.0710558679866559,-1.8450813565847963,-0.13797075494819921,-1.1801619398918475,0.16546456999076636,-1.1870518845792046,-0.17649531005905278,-1.8396809888776013,0.19506718544576537,-1.8877024803380376,-0.20452211868793677,-1.8475135982374515,0.081323478129791,-0.9908897972605539,-0.3469604600734911,-0.9216582931817567,0.12498898032288419,-1.2424393325819219,-0.057305161669015524,-1.4648652440805843,0.15136973704677037,-1.7496789040575138,-0.37397392912502003,-1.405499620418927,-0.11481315434288389,-1.6033570677269817,-0.20280932900190898,-0.755684929618445,-0.14510570102766063,-1.8069638834444735,-0.003740833140044778,-0.45633081129631886,-0.2048830697617816,-0.8080911255673289,0.4190424090561043
18,"Non-estrus, Night",-1.0169148310576628,-0.34688842239402107,-0.35877485599698744,0.25093008352727353,-0.2785224195047688,-0.3849233747699756,-1.4858767048979131,-0.06908269198149261,-1.3615696699752717,-0.12848742570608118,-0.9835255743455752,-0.17370244748824318,-1.4225408013454732,0.2017191582978865,-1.847164681242172,-0.24126388285014408,-0.43037260808045963,-0.13043776318364145,-1.5980498509571552,-0.11524219837984281,-1.7261675906318312,0.017799957584474835,-0.750846165596197,-0.0055375949276788876,-0.11034391024970974,0.42431569500736643,-0.6646971235240116,-0.43002619339007736,-1.981588597915636,0.4359327599971707,-1.5393977951276312,-0.2303121128639458,-0.8335773454840825,0.5019442949316854,-1.9681499653054844,0.3488008202937453,-1.0532167419035523,-0.21009475518119664,-1.0469527658755813,-0.44779224462094835,-1.9157842731566006,0.24732839988141012,-0.1002389328167196,-0.5639085735380684,-1.7379614027387353,0.022915785042707075,-0.9745695558805773,0.10317823839703429,-1.1303793119643137,-0.15072022661299353,0.9136297541818806,0.2613553580961691
19,"Non-estrus, Night",-1.6251801241551527,0.00423226783707584,1.9960925941967107,-0.047469291205063595,-1.5173226242994644,0.18381105750573812,-0.34737933514820485,-0.32907493262204385,-0.4388146129222579,0.026644581766438306,-1.517292638480211,0.012624621662573417,-1.4617243140740228,-0.019693114993920242,-0.46878031089195143,0.11447704020670754,-1.6018500406950629,-0.004830670444171439,-1.577018945642894,-0.17313270106792242,-0.17432601710038056,0.2325629722973193,-1.5320583678243005,-0.17387422199123967,-1.265816262561594,-0.23069718628327063,-1.0489334597306417,-0.36102353089722977,-2.1458111576343715,0.38775133364428477,-1.1825612086485207,0.11826835060558044,-0.4038912609813998,0.7086396400643755,0.4668512287323955,0.4967530907122381,-1.4895714371623396,0.017494458689481445,-1.5827483489612075,-0.3075425678002461,-0.954450089072486,0.11912925606061078,-1.796840827882251,-0.24068125358478937,-1.0243552764867243,-0.24458226975328345,-0.7506012751114636,-0.06721438923817352,-1.7596325277943339,-0.4578835057798803,-2.134148972158342,0.4012197205475247
